Tipo,TOS [h],X_CH4 [%],X_CO2 [%]
0.25Mn_C2,30.18139,37.76036,49.68956
0.25Mn_C2,30.32278,37.6899,49.37428
0.25Mn_C2,30.46444,37.60591,49.47133
0.25Mn_C2,30.60667,37.49303,49.33232
0.25Mn_C2,30.74806,37.49552,49.33891
0.25Mn_C2,30.88972,37.43615,49.36767
0.25Mn_C2,31.03111,37.34186,49.15787
0.25Mn_C2,31.1725,37.30188,49.02614
0.25Mn_C2,31.31417,37.31539,48.98057
0.25Mn_C2,31.45583,37.13986,48.85164
0.25Mn_C2,31.59778,37.08625,48.92619
0.25Mn_C2,31.73917,36.98072,48.97877
0.25Mn_C2,31.88083,37.08166,48.74661
0.25Mn_C2,32.0225,36.8715,48.81077
0.25Mn_C2,32.16389,36.84264,48.6585
0.25Mn_C2,32.30583,36.726,48.5784
0.25Mn_C2,32.4475,36.7332,48.44879
0.25Mn_C2,32.58917,36.68069,48.43005
0.25Mn_C2,32.73028,36.58509,48.4512
0.25Mn_C2,32.87194,36.57717,48.24076
0.25Mn_C2,33.01361,36.49747,48.23944
0.25Mn_C2,33.15556,36.39033,48.27095
0.25Mn_C2,33.29722,36.28353,48.08025
0.25Mn_C2,33.43889,36.34317,48.07101
0.25Mn_C2,33.58056,36.286,48.06747
0.25Mn_C2,33.72222,36.21192,48.04258
0.25Mn_C2,33.86389,36.05682,47.88107
0.25Mn_C2,34.00528,36.05534,47.81715
0.25Mn_C2,34.14722,36.05812,47.73613
0.25Mn_C2,34.28889,35.99523,47.73045
0.25Mn_C2,34.43028,35.94218,47.57671
0.25Mn_C2,34.57194,35.7461,47.60575
0.25Mn_C2,34.85528,35.73275,47.44086
0.25Mn_C2,34.99667,35.56733,47.49357
0.25Mn_C2,35.13833,35.69193,47.37664
0.25Mn_C2,35.28,35.53477,47.26811
0.25Mn_C2,35.42139,35.52822,47.09078
0.25Mn_C2,35.56306,35.3204,47.25877
0.25Mn_C2,35.705,35.45005,47.21866
0.25Mn_C2,35.84639,35.38553,47.10192
0.25Mn_C2,35.98806,35.22365,47.05492
0.25Mn_C2,36.12972,35.17613,46.97573
0.25Mn_C2,36.27167,35.14319,47.04562
0.25Mn_C2,36.41306,35.17128,46.84271
0.25Mn_C2,36.55472,35.20339,46.82375
0.25Mn_C2,36.69639,34.95287,46.85112
0.25Mn_C2,36.8375,34.84918,46.89471
0.25Mn_C2,36.97917,34.9162,46.52542
0.25Mn_C2,37.12083,34.85078,46.4643
