TOS_REF[h],X_CH4_REF [%],X_CO2_REF [%],,TOS_1Mn [h],X_CH4_1Mn [%],X_CO2_1Mn [%],,TOS_0.5Mn [h],X_CH4_0.5Mn [%],X_CO2_0.5Mn [%],,TOS_0.25Mn [h],X_CH4_0.25Mn [%],X_CO2_0.25 Mn [%],,TOS_1Cr [h],X_CH4_1Cr [%],X_CO2_1Cr [%],,TOS-0.5Cr [h],X_CH4_0.5Cr [%],X_CO2_0.5Cr [%],,TOS_0.25Cr [h],X_CH4_0.25Cr [%],X_CO2_0.25Cr [%],,TOS_1Fe [h],X_CH4_1Fe [%],X_CO2_1Fe [%],,TOS_0.5Fe [h],X_CH4_0.5Fe [%],X_CO2_0.5Fe [%],,TOS_0.25Fe [h],X_CH4_0.25Fe [%],X_CO2_0.25Fe [%]
46.74944,32.84722,45.65681,,46.75028,36.8673,49.55811,,46.89139,36.80326,49.09454,,46.89222,31.93138,43.72218,,46.74944,35.8639,48.42499,,46.75,35.46231,48.38621,,46.74972,32.90066,44.65446,,46.75,30.232,43.45307,,46.75056,39.77898,52.31177,,46.89167,37.54286,50.46452
46.89111,32.89592,45.67311,,46.89194,37.06152,49.47931,,47.03306,36.6946,48.90112,,47.03361,31.90794,43.74239,,46.89111,35.63891,48.61098,,46.89167,35.41582,48.06476,,46.89111,32.8565,44.64312,,46.89167,30.17407,43.36605,,46.89194,39.78622,52.55493,,47.03333,37.57294,50.3716
47.03278,32.85767,45.76421,,47.03361,37.015,49.6481,,47.17472,36.71475,48.90456,,47.17528,31.87185,43.61663,,47.03278,35.86681,48.3146,,47.03361,35.34938,48.26442,,47.03278,32.8031,44.59999,,47.03306,30.22404,43.58868,,47.03333,39.75763,52.43886,,47.175,37.61101,50.24902
47.17417,32.83462,45.64209,,47.17528,37.10427,49.50101,,47.31639,36.59583,48.89527,,47.31722,31.83741,43.50489,,47.17417,36.01578,48.54954,,47.175,35.31279,48.346,,47.17444,32.67917,44.53371,,47.17472,30.13701,43.36714,,47.17528,39.71075,52.33091,,47.31639,37.52107,50.38537
47.31556,32.73332,45.50382,,47.31639,37.01807,49.55084,,47.45806,36.73769,48.95028,,47.45861,31.7912,43.5547,,47.31583,35.77939,48.48259,,47.31667,35.3258,48.18139,,47.31583,32.76341,44.48234,,47.31611,30.29306,43.35237,,47.31694,39.74176,52.31314,,47.45778,37.5252,50.16389
47.45722,32.72619,45.58452,,47.45806,37.0175,49.38336,,47.59944,36.64865,48.92483,,47.60028,31.75118,43.53549,,47.45778,35.87221,48.32896,,47.45833,35.27198,48.11033,,47.4575,32.7643,44.54729,,47.45778,30.25735,43.47585,,47.45806,39.84271,52.3415,,47.59944,37.5325,50.01708
47.59861,32.7408,45.71296,,47.59972,37.05677,49.49133,,47.74139,36.68535,48.97765,,47.74167,31.91444,43.34081,,47.59944,35.73475,48.26619,,47.6,35.16839,48.01994,,47.59944,32.76904,44.59321,,47.59917,30.29889,43.33566,,47.59972,39.78912,52.33319,,47.74111,37.47708,50.08595
47.74028,32.68396,45.62755,,47.74139,36.92646,49.46679,,47.88278,36.56944,48.89186,,47.88333,31.67158,43.42894,,47.74083,35.84873,48.2689,,47.74139,35.16124,48.03921,,47.74111,32.69757,44.54666,,47.74083,30.08147,43.53347,,47.74139,39.75039,52.49887,,47.88278,37.47933,50.21044
47.88194,32.66909,45.50052,,47.88278,36.99693,49.45408,,48.02472,36.59347,48.88174,,48.02472,31.59715,43.47943,,47.8825,35.62952,48.24367,,47.88306,35.12124,48.16118,,47.8825,32.53176,44.52391,,47.8825,30.25197,43.53744,,47.88306,39.76921,52.48162,,48.02472,37.38387,50.14392
48.02361,32.64834,45.48897,,48.02472,37.03465,49.6471,,48.16611,36.51829,48.89248,,48.16639,31.6703,43.46613,,48.02417,35.71086,48.3545,,48.025,35.1794,47.96837,,48.02417,32.60248,44.40381,,48.02389,30.2443,43.44813,,48.02444,39.72426,52.34789,,48.16611,37.35462,49.98915
48.16528,32.612,45.5607,,48.16639,36.94255,49.44791,,48.30778,36.55277,48.88618,,48.30833,31.65597,43.51357,,48.16583,35.73919,48.28349,,48.16667,35.13154,48.03866,,48.16583,32.54833,44.55626,,48.16583,30.21438,43.40739,,48.16611,39.7349,52.33511,,48.3075,37.35789,50.18463
48.30694,32.5343,45.50855,,48.30806,36.94422,49.47215,,48.44944,36.55952,48.91605,,48.44972,31.62231,43.28384,,48.3075,35.57318,48.06473,,48.30806,35.15373,48.0565,,48.30778,32.48723,44.37205,,48.3075,30.20605,43.51133,,48.30778,39.73832,52.48907,,48.44889,37.40373,50.05552
48.44861,32.58441,45.4566,,48.44944,36.91314,49.34452,,48.59111,36.4992,48.78096,,48.59139,31.46836,43.27621,,48.44889,35.59573,48.17915,,48.44944,35.0889,48.13648,,48.44917,32.48553,44.28212,,48.44917,30.15357,43.56899,,48.44944,39.74282,52.29422,,48.59083,37.28184,50.11396
48.59056,32.54842,45.59,,48.59111,36.90206,49.43039,,48.73278,36.51843,48.75882,,48.73306,31.4949,43.26834,,48.59056,35.7034,48.1683,,48.59111,35.05014,47.94773,,48.59083,32.30151,44.26216,,48.59083,30.2286,43.4917,,48.59111,39.68323,52.34147,,48.7325,37.22898,50.06451
48.73194,32.61002,45.5202,,48.73278,36.92573,49.37773,,48.87389,36.40096,48.91001,,48.87472,31.52269,43.12399,,48.7325,35.40904,48.02622,,48.7325,35.11278,47.97286,,48.7325,32.52771,44.18462,,48.7325,30.20865,43.50474,,48.7325,39.71597,52.35108,,48.87389,37.18706,49.9531
48.87361,32.63586,45.59139,,48.87444,36.93539,49.39315,,,,,,,,,,48.87389,35.55815,48.23634,,48.87417,34.94422,47.90063,,,,,,48.87417,30.21263,43.54314,,48.87417,39.62873,52.43128,,,,
