TOS_REF[h],X_CH4_REF [%],X_CO2_REF [%],,TOS_1Mn [h],X_CH4_1Mn [%],X_CO2_1Mn [%],,TOS_0.5Mn [h],X_CH4_0.5Mn [%],X_CO2_0.5Mn [%],,TOS_0.25Mn [h],X_CH4_0.25Mn [%],X_CO2_0.25 Mn [%],,TOS_1Cr [h],X_CH4_1Cr [%],X_CO2_1Cr [%],,TOS-0.5Cr [h],X_CH4_0.5Cr [%],X_CO2_0.5Cr [%],,TOS_0.25Cr [h],X_CH4_0.25Cr [%],X_CO2_0.25Cr [%],,TOS_1Fe [h],X_CH4_1Fe [%],X_CO2_1Fe [%],,TOS_0.5Fe [h],X_CH4_0.5Fe [%],X_CO2_0.5Fe [%],,TOS_0.25Fe [h],X_CH4_0.25Fe [%],X_CO2_0.25Fe [%]
45.325,25.69029,36.02986,,45.6075,28.97186,40.45622,,45.46611,29.74052,41.06109,,45.32528,27.04422,37.55865,,45.60833,31.16527,42.3502,,45.60889,29.35235,40.59496,,45.32528,30.27835,40.26506,,45.46667,12.38884,21.32839,,45.60778,33.93436,46.39542,,45.60861,31.41277,43.52198
45.46667,25.62689,35.80551,,45.74944,28.88336,40.4017,,45.60778,29.67794,41.07273,,45.46694,27.05295,37.5085,,45.75,31.20293,42.42174,,45.75,29.25136,40.64778,,45.46639,30.17657,40.48854,,45.60833,12.39613,21.29711,,45.74944,33.92942,46.45214,,45.75056,31.62618,43.60522
45.60806,25.66789,35.98947,,45.89111,28.97265,40.46129,,45.74917,29.63876,40.99548,,45.60833,27.04162,37.57482,,45.89167,31.22077,42.37681,,45.89194,29.33463,40.60898,,45.60806,30.31473,40.2915,,45.74972,12.38802,21.26152,,45.89083,33.86006,46.32535,,45.89194,31.3487,43.47303
45.75,25.65427,36.01832,,46.03278,28.93918,40.41694,,45.89056,29.76089,41.14374,,45.75028,26.89987,37.31414,,46.03278,31.21025,42.29281,,46.03361,29.30834,40.44854,,45.74972,30.09338,40.26255,,45.89167,12.40286,21.30035,,46.03222,33.84765,46.32397,,46.03361,31.50087,43.53921
45.89167,25.64788,35.85298,,46.17417,28.89931,40.51792,,46.03222,29.62363,40.99272,,45.89194,26.93489,37.32904,,46.17444,31.10783,42.36871,,46.175,29.32322,40.43722,,45.89139,30.27308,40.24965,,46.03333,12.49277,21.65304,,46.17389,33.8791,46.40785,,46.17556,31.59652,43.48511
46.03333,25.60921,35.9071,,46.31556,28.87107,40.47832,,46.17389,29.61482,40.96337,,46.03333,26.90971,37.53955,,46.31611,31.11793,42.28547,,46.31639,29.19408,40.48848,,46.03278,30.21867,40.07411,,46.175,12.35564,21.26188,,46.31556,33.91249,46.30834,,46.31722,31.46972,43.71249
46.17472,25.63073,35.83028,,46.45722,28.85857,40.47881,,46.31556,29.67764,40.94938,,46.17528,27.00478,37.43116,,46.45778,31.13053,42.2645,,46.45833,29.23081,40.445,,46.17472,29.98086,40.0943,,46.31611,12.49435,21.41821,,46.59917,33.94625,46.41257,,46.45861,31.47681,43.64527
46.31611,25.68274,35.7914,,46.59917,28.82439,40.25589,,46.4575,29.62452,40.88687,,46.31694,26.9176,37.61102,,46.59917,31.05285,42.0444,,46.59972,29.31816,40.55198,,46.31639,30.16735,40.02536,,46.45778,12.34531,21.43612,,46.74056,33.86448,46.44483,,46.60028,31.36534,43.29597
46.45778,25.69932,35.83607,,46.74083,28.85578,40.41301,,46.59917,29.5348,41.02495,,46.45861,26.86871,37.45359,,46.74083,31.20014,42.16011,,46.74139,29.2655,40.38655,,46.45806,30.1267,40.09,,46.59944,12.17215,21.35607,,46.88194,33.87244,46.30684,,46.74167,31.45177,43.44487
46.59917,25.69965,35.84838,,46.88194,28.8515,40.30139,,46.74056,29.55337,40.82669,,46.6,26.94916,37.45192,,46.8825,31.03626,42.19338,,46.88333,29.23572,40.23768,,46.59944,30.0559,40.21608,,46.74083,12.45019,21.282,,47.02361,33.83992,46.19444,,46.88306,31.45114,43.40986
46.74083,25.63124,35.94773,,47.02361,28.83258,40.46661,,46.88194,29.56084,40.97674,,46.74167,26.91434,37.37559,,47.02389,31.04272,42.20737,,47.02472,29.17898,40.54923,,46.74139,30.28171,39.95107,,46.8825,12.42842,21.30768,,47.16528,33.73476,46.38344,,47.02472,31.41268,43.61151
46.88278,25.48422,35.78067,,47.16528,28.79564,40.20108,,47.02361,29.37577,40.88597,,46.88278,26.84289,37.32344,,47.16556,30.97497,42.29261,,47.16611,29.17401,40.39394,,46.88306,30.02794,40.12568,,47.02417,12.43244,21.23235,,47.30667,33.95444,46.28387,,47.16639,31.38714,43.58322
47.02444,25.46189,35.73293,,47.30722,28.71851,40.18635,,47.165,29.45475,40.9472,,47.02444,26.76591,37.34757,,47.3075,31.00602,42.20302,,47.30778,29.22134,40.39452,,47.02417,29.99312,40.08025,,47.16611,12.42505,21.32295,,47.44833,33.84525,46.32707,,47.30833,31.33905,43.36254
47.16556,25.565,35.71516,,47.44861,28.79814,40.32107,,47.30667,29.44196,40.81518,,47.16611,26.83971,37.36249,,47.44889,30.96188,42.198,,47.44944,29.13709,40.40493,,47.16583,30.08205,40.14712,,47.3075,12.42403,21.37056,,47.59028,33.81333,46.34741,,47.44972,31.34759,43.53512
47.3075,25.61831,35.73402,,47.59028,28.74934,40.38976,,47.44833,29.4482,40.83122,,47.30806,26.75089,37.27439,,47.59056,30.95097,42.14087,,47.59083,29.0804,40.19922,,47.3075,29.97392,39.97453,,47.44917,12.40824,21.73649,,47.73194,33.79461,46.30108,,47.59139,31.26132,43.52524
47.44917,25.5243,35.99155,,47.73194,28.75314,40.24356,,47.59,29.358,40.87071,,47.44944,26.73839,37.37336,,47.73222,30.92649,42.07198,,47.7325,29.10221,40.29892,,47.44917,29.99698,40.06742,,47.59111,12.40705,21.53561,,47.87333,33.80556,46.36144,,47.73306,31.33396,43.31424
47.59056,25.50168,35.65202,,47.87361,28.84045,40.17429,,47.73167,29.42026,40.86627,,47.59111,26.83955,37.49807,,47.87361,30.89415,41.92183,,,,,,47.59056,29.77545,40.09794,,47.7325,12.41148,21.41193,,,,,,47.87472,31.35852,43.41708
47.73222,25.5565,35.81513,,,,,,47.87306,29.43351,40.86005,,47.73306,26.78873,37.41666,,,,,,,,,,47.73222,29.88241,40.04126,,47.87417,12.4768,21.54623,,,,,,,,
47.87389,25.46031,35.79943,,,,,,,,,,47.87417,26.74653,37.18187,,,,,,,,,,47.87417,29.88845,40.0428,,,,,,,,,,,,
